STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       1420;202312021610;    3;   3.1; 290;eor
       1420;202312021620;    3;   3.1; 290;eor
       1420;202312021630;    3;   2.9; 290;eor
       1420;202312021640;    3;   2.8; 280;eor
       1420;202312021650;    3;   3.2; 290;eor
       1420;202312021700;    3;   3.5; 270;eor
       1420;202312021710;    3;   3.9; 290;eor
       1420;202312021720;    3;   4.1; 280;eor
       1420;202312021730;    3;   3.8; 290;eor
       1420;202312021740;    3;   3.3; 280;eor
       1420;202312021750;    3;   3.8; 300;eor
       1420;202312021800;    3;   4.4; 270;eor
       1420;202312021810;    3;   4.7; 270;eor
       1420;202312021820;    3;   4.0; 270;eor
       1420;202312021830;    3;   4.4; 270;eor
       1420;202312021840;    3;   4.0; 270;eor
       1420;202312021850;    3;   4.2; 270;eor
       1420;202312021900;    3;   3.8; 270;eor
       1420;202312021910;    3;   4.2; 260;eor
       1420;202312021920;    3;   4.0; 250;eor
       1420;202312021930;    3;   3.4; 250;eor
       1420;202312021940;    3;   3.7; 240;eor
       1420;202312021950;    3;   3.2; 240;eor
       1420;202312022000;    3;   3.2; 230;eor
       1420;202312022010;    3;   3.0; 230;eor
       1420;202312022020;    3;   2.8; 230;eor
       1420;202312022030;    3;   2.8; 200;eor
       1420;202312022040;    3;   2.2; 200;eor
       1420;202312022050;    3;   2.5; 210;eor
       1420;202312022100;    3;   2.4; 200;eor
       1420;202312022110;    3;   2.7; 210;eor
       1420;202312022120;    3;   3.2; 210;eor
       1420;202312022130;    3;   3.4; 210;eor
       1420;202312022140;    3;   3.7; 220;eor
       1420;202312022150;    3;   3.7; 220;eor
       1420;202312022200;    3;   4.2; 220;eor
       1420;202312022210;    3;   4.3; 220;eor
       1420;202312022220;    3;   4.4; 220;eor
       1420;202312022230;    3;   4.7; 220;eor
       1420;202312022240;    3;   4.2; 230;eor
       1420;202312022250;    3;   3.9; 230;eor
       1420;202312022300;    3;   4.2; 230;eor
       1420;202312022310;    3;   3.9; 220;eor
       1420;202312022320;    3;   3.9; 210;eor
       1420;202312022330;    3;   4.0; 220;eor
       1420;202312022340;    3;   3.9; 220;eor
       1420;202312022350;    3;   4.1; 220;eor
       1420;202312030000;    3;   4.2; 220;eor
       1420;202312030010;    3;   3.7; 210;eor
       1420;202312030020;    3;   3.8; 210;eor
       1420;202312030030;    3;   3.5; 210;eor
       1420;202312030040;    3;   3.8; 210;eor
       1420;202312030050;    3;   3.9; 210;eor
       1420;202312030100;    3;   3.5; 210;eor
       1420;202312030110;    3;   2.6; 200;eor
       1420;202312030120;    3;   3.0; 210;eor
       1420;202312030130;    3;   3.4; 210;eor
       1420;202312030140;    3;   4.2; 210;eor
       1420;202312030150;    3;   4.2; 210;eor
       1420;202312030200;    3;   3.7; 210;eor
       1420;202312030210;    3;   3.5; 210;eor
       1420;202312030220;    3;   3.9; 210;eor
       1420;202312030230;    3;   3.9; 210;eor
       1420;202312030240;    3;   3.4; 220;eor
       1420;202312030250;    3;   3.0; 220;eor
       1420;202312030300;    3;   3.2; 210;eor
       1420;202312030310;    3;   3.2; 200;eor
       1420;202312030320;    3;   3.2; 200;eor
       1420;202312030330;    3;   3.9; 200;eor
       1420;202312030340;    3;   3.5; 200;eor
       1420;202312030350;    3;   3.7; 200;eor
       1420;202312030400;    3;   3.9; 200;eor
       1420;202312030410;    3;   4.0; 210;eor
       1420;202312030420;    3;   4.1; 210;eor
       1420;202312030430;    3;   3.7; 210;eor
       1420;202312030440;    3;   3.6; 210;eor
       1420;202312030450;    3;   3.7; 200;eor
       1420;202312030500;    3;   3.3; 200;eor
       1420;202312030510;    3;   4.3; 220;eor
       1420;202312030520;    3;   4.6; 220;eor
       1420;202312030530;    3;   4.7; 220;eor
       1420;202312030540;    3;   5.0; 220;eor
       1420;202312030550;    3;   4.9; 220;eor
       1420;202312030600;    3;   4.9; 210;eor
       1420;202312030610;    3;   4.5; 220;eor
       1420;202312030620;    3;   4.1; 210;eor
       1420;202312030630;    3;   3.3; 210;eor
       1420;202312030640;    3;   3.0; 220;eor
       1420;202312030650;    3;   2.9; 230;eor
       1420;202312030700;    3;   3.3; 220;eor
       1420;202312030710;    3;   2.8; 220;eor
       1420;202312030720;    3;   3.0; 220;eor
       1420;202312030730;    3;   2.8; 220;eor
       1420;202312030740;    3;   2.2; 220;eor
       1420;202312030750;    3;   2.3; 220;eor
       1420;202312030800;    3;   3.3; 230;eor
       1420;202312030810;    3;   3.4; 220;eor
       1420;202312030820;    3;   2.7; 230;eor
       1420;202312030830;    3;   3.1; 230;eor
       1420;202312030840;    3;   3.1; 240;eor
       1420;202312030850;    3;   2.5; 250;eor
       1420;202312030900;    3;   2.2; 240;eor
       1420;202312030910;    3;   2.9; 230;eor
       1420;202312030920;    3;   3.5; 240;eor
       1420;202312030930;    3;   2.9; 240;eor
       1420;202312030940;    3;   2.7; 240;eor
       1420;202312030950;    3;   1.9; 220;eor
       1420;202312031000;    3;   1.7; 210;eor
       1420;202312031010;    3;   2.1; 230;eor
       1420;202312031020;    3;   2.7; 220;eor
       1420;202312031030;    3;   2.9; 220;eor
       1420;202312031040;    3;   3.5; 230;eor
       1420;202312031050;    3;   3.5; 220;eor
       1420;202312031100;    3;   3.7; 230;eor
       1420;202312031110;    3;   3.7; 220;eor
       1420;202312031120;    3;   4.0; 210;eor
       1420;202312031130;    3;   3.8; 230;eor
       1420;202312031140;    3;   3.2; 240;eor
       1420;202312031150;    3;   2.9; 220;eor
       1420;202312031200;    3;   3.0; 230;eor
       1420;202312031210;    3;   2.6; 220;eor
       1420;202312031220;    3;   3.3; 220;eor
       1420;202312031230;    3;   3.3; 210;eor
       1420;202312031240;    3;   3.4; 200;eor
       1420;202312031250;    3;   2.9; 200;eor
       1420;202312031300;    3;   2.6; 200;eor
       1420;202312031310;    3;   3.3; 210;eor
       1420;202312031320;    3;   2.9; 200;eor
       1420;202312031330;    3;   3.4; 190;eor
       1420;202312031340;    3;   3.0; 180;eor
       1420;202312031350;    3;   2.7; 200;eor
       1420;202312031400;    3;   2.9; 190;eor
       1420;202312031410;    3;   3.5; 200;eor
       1420;202312031420;    3;   2.7; 210;eor
       1420;202312031430;    3;   2.9; 210;eor
       1420;202312031440;    3;   3.2; 210;eor
       1420;202312031450;    3;   2.9; 200;eor
       1420;202312031500;    3;   2.7; 190;eor
       1420;202312031510;    3;   2.4; 200;eor
       1420;202312031520;    3;   2.0; 200;eor
       1420;202312031530;    3;   2.0; 210;eor
       1420;202312031540;    3;   1.9; 210;eor
       1420;202312031550;    3;   2.0; 200;eor
       1420;202312031600;    3;   2.1; 210;eor
       1420;202312031610;    3;   1.4; 190;eor
       1420;202312031620;    3;   2.0; 200;eor
       1420;202312031630;    3;   1.8; 190;eor
       1420;202312031640;    3;   1.8; 170;eor
       1420;202312031650;    3;   1.5; 160;eor
       1420;202312031700;    3;   1.8; 180;eor
       1420;202312031710;    3;   1.4; 160;eor
       1420;202312031720;    3;   2.2; 190;eor
       1420;202312031730;    3;   1.7; 200;eor
       1420;202312031740;    3;   1.4; 180;eor
       1420;202312031750;    3;   1.8; 160;eor
       1420;202312031800;    3;   1.7; 150;eor
       1420;202312031810;    3;   2.2; 130;eor
       1420;202312031820;    3;   1.9; 130;eor
       1420;202312031830;    3;   0.9; 130;eor
       1420;202312031840;    3;   1.9; 140;eor
       1420;202312031850;    3;   1.8; 130;eor
       1420;202312031900;    3;   1.9; 140;eor
       1420;202312031910;    3;   1.8; 120;eor
       1420;202312031920;    3;   2.1; 120;eor
       1420;202312031930;    3;   2.3; 130;eor
       1420;202312031940;    3;   2.5; 130;eor
       1420;202312031950;    3;   2.8; 120;eor
       1420;202312032000;    3;   2.2; 110;eor
       1420;202312032010;    3;   2.3; 110;eor
       1420;202312032020;    3;   2.2; 110;eor
       1420;202312032030;    3;   1.9; 110;eor
       1420;202312032040;    3;   1.5; 100;eor
       1420;202312032050;    3;   1.6; 100;eor
       1420;202312032100;    3;   1.5;  90;eor
       1420;202312032110;    3;   1.7;  90;eor
       1420;202312032120;    3;   1.4;  90;eor
       1420;202312032130;    3;   1.5; 100;eor
       1420;202312032140;    3;   1.7; 100;eor
       1420;202312032150;    3;   1.7; 100;eor
       1420;202312032200;    3;   2.0; 110;eor
       1420;202312032210;    3;   1.6; 120;eor
       1420;202312032220;    3;   1.3; 100;eor
       1420;202312032230;    3;   1.1;  90;eor
       1420;202312032240;    3;   0.8;  80;eor
       1420;202312032250;    3;   1.1;  80;eor
       1420;202312032300;    3;   1.2;  70;eor
       1420;202312032310;    3;   1.5;  80;eor
       1420;202312032320;    3;   1.7; 100;eor
       1420;202312032330;    3;   1.8; 100;eor
       1420;202312032340;    3;   1.8;  90;eor
       1420;202312032350;    3;   1.8;  90;eor
       1420;202312040000;    3;   1.8;  80;eor
       1420;202312040010;    3;   1.9;  90;eor
       1420;202312040020;    3;   2.0; 100;eor
       1420;202312040030;    3;   1.8; 100;eor
       1420;202312040040;    3;   1.9; 100;eor
       1420;202312040050;    3;   1.6; 100;eor
       1420;202312040100;    3;   1.6; 100;eor
       1420;202312040110;    3;   1.7; 100;eor
       1420;202312040120;    3;   1.6;  80;eor
       1420;202312040130;    3;   1.9;  90;eor
       1420;202312040140;    3;   1.8;  80;eor
       1420;202312040150;    3;   1.1;  70;eor
       1420;202312040200;    3;   1.2;  60;eor
       1420;202312040210;    3;   1.4;  40;eor
       1420;202312040220;    3;   1.4;  30;eor
       1420;202312040230;    3;   1.6;  50;eor
       1420;202312040240;    3;   1.4;  60;eor
       1420;202312040250;    3;   1.3;  50;eor
       1420;202312040300;    3;   1.8;  40;eor
       1420;202312040310;    3;   1.6;  50;eor
       1420;202312040320;    3;   1.7;  70;eor
       1420;202312040330;    3;   1.6;  60;eor
       1420;202312040340;    3;   1.9;  50;eor
       1420;202312040350;    3;   1.5;  60;eor
       1420;202312040400;    3;   1.7;  50;eor
       1420;202312040410;    3;   1.5;  50;eor
       1420;202312040420;    3;   1.4;  40;eor
       1420;202312040430;    3;   1.5;  50;eor
       1420;202312040440;    3;   1.5;  50;eor
       1420;202312040450;    3;   1.4;  50;eor
       1420;202312040500;    3;   1.7;  40;eor
       1420;202312040510;    3;   2.1;  50;eor
       1420;202312040520;    3;   1.8;  50;eor
       1420;202312040530;    3;   1.6;  50;eor
       1420;202312040540;    3;   1.6;  60;eor
       1420;202312040550;    3;   1.2;  50;eor
       1420;202312040600;    3;   1.7;  40;eor
       1420;202312040610;    3;   2.1;  40;eor
       1420;202312040620;    3;   2.2;  50;eor
       1420;202312040630;    3;   1.7;  40;eor
       1420;202312040640;    3;   1.0;  50;eor
       1420;202312040650;    3;   1.6;  50;eor
       1420;202312040700;    3;   1.9;  60;eor
       1420;202312040710;    3;   2.0;  60;eor
       1420;202312040720;    3;   3.0;  70;eor
       1420;202312040730;    3;   2.3;  80;eor
       1420;202312040740;    3;   2.1;  90;eor
       1420;202312040750;    3;   2.1;  80;eor
       1420;202312040800;    3;   2.2;  70;eor
       1420;202312040810;    3;   2.0;  80;eor
       1420;202312040820;    3;   2.1;  80;eor
       1420;202312040830;    3;   2.2;  90;eor
       1420;202312040840;    3;   2.7;  90;eor
       1420;202312040850;    3;   3.0;  90;eor
       1420;202312040900;    3;   2.8;  90;eor
       1420;202312040910;    3;   2.8;  80;eor
       1420;202312040920;    3;   2.4;  80;eor
       1420;202312040930;    3;   2.1;  70;eor
       1420;202312040940;    3;   1.9;  70;eor
       1420;202312040950;    3;   1.8;  70;eor
       1420;202312041000;    3;   1.7;  90;eor
       1420;202312041010;    3;   1.4;  60;eor
       1420;202312041020;    3;   1.6;  60;eor
       1420;202312041030;    3;   1.8;  80;eor
       1420;202312041040;    3;   1.3;  90;eor
       1420;202312041050;    3;   1.3; 110;eor
       1420;202312041100;    3;   1.6; 110;eor
       1420;202312041110;    3;   1.4; 110;eor
       1420;202312041120;    3;   1.9; 110;eor
       1420;202312041130;    3;   1.6; 110;eor
       1420;202312041140;    3;   1.7; 100;eor
       1420;202312041150;    3;   2.4;  90;eor
       1420;202312041200;    3;   2.1; 100;eor
       1420;202312041210;    3;   2.1;  90;eor
       1420;202312041220;    3;   2.2;  80;eor
       1420;202312041230;    3;   2.1;  70;eor
       1420;202312041240;    3;   2.2;  80;eor
       1420;202312041250;    3;   1.9;  60;eor
       1420;202312041300;    3;   2.4;  70;eor
       1420;202312041310;    3;   2.7;  60;eor
       1420;202312041320;    3;   2.8;  60;eor
       1420;202312041330;    3;   2.6;  60;eor
       1420;202312041340;    3;   3.1;  60;eor
       1420;202312041350;    3;   2.3;  60;eor
       1420;202312041400;    3;   2.6;  60;eor
       1420;202312041410;    3;   2.3;  60;eor
       1420;202312041420;    3;   2.3;  50;eor
       1420;202312041430;    3;   2.3;  50;eor
       1420;202312041440;    3;   2.4;  60;eor
       1420;202312041450;    3;   2.2;  60;eor
       1420;202312041500;    3;   2.4;  60;eor
       1420;202312041510;    3;   2.3;  50;eor
       1420;202312041520;    3;   2.5;  50;eor
       1420;202312041530;    3;   2.3;  60;eor
       1420;202312041540;    3;   2.3;  50;eor
       1420;202312041550;    3;   2.0;  60;eor
       1420;202312041600;    3;   2.0;  60;eor
       1420;202312041610;    3;   2.0;  50;eor
       1420;202312041620;    3;   2.4;  50;eor
       1420;202312041630;    3;   2.5;  50;eor
       1420;202312041640;    3;   2.4;  50;eor
       1420;202312041650;    3;   2.6;  40;eor
       1420;202312041700;    3;   2.7;  30;eor
       1420;202312041710;    3;   2.2;  50;eor
       1420;202312041720;    3;   2.4;  40;eor
       1420;202312041730;    3;   2.5;  50;eor
       1420;202312041740;    3;   2.4;  50;eor
       1420;202312041750;    3;   2.4;  40;eor
       1420;202312041800;    3;   2.1;  50;eor
       1420;202312041810;    3;   2.6;  50;eor
       1420;202312041820;    3;   2.2;  60;eor
       1420;202312041830;    3;   2.4;  60;eor
       1420;202312041840;    3;   2.3;  60;eor
       1420;202312041850;    3;   2.1;  60;eor
       1420;202312041900;    3;   2.2;  50;eor
       1420;202312041910;    3;   1.8;  60;eor
       1420;202312041920;    3;   2.1;  60;eor
       1420;202312041930;    3;   2.0;  50;eor
       1420;202312041940;    3;   2.3;  50;eor
       1420;202312041950;    3;   2.2;  50;eor
       1420;202312042000;    3;   2.0;  50;eor
       1420;202312042010;    3;   1.7;  50;eor
       1420;202312042020;    3;   2.1;  50;eor
       1420;202312042030;    3;   2.0;  50;eor
       1420;202312042040;    3;   2.2;  40;eor
       1420;202312042050;    3;   2.7;  50;eor
       1420;202312042100;    3;   2.5;  50;eor
       1420;202312042110;    3;   2.6;  40;eor
       1420;202312042120;    3;   2.5;  50;eor
       1420;202312042130;    3;   2.3;  50;eor
       1420;202312042140;    3;   2.2;  50;eor
       1420;202312042150;    3;   2.3;  50;eor
       1420;202312042200;    3;   2.3;  50;eor
       1420;202312042210;    3;   2.4;  50;eor
       1420;202312042220;    3;   2.2;  60;eor
       1420;202312042230;    3;   1.9;  50;eor
       1420;202312042240;    3;   2.1;  50;eor
       1420;202312042250;    3;   2.3;  50;eor
       1420;202312042300;    3;   2.1;  60;eor
       1420;202312042310;    3;   2.4;  60;eor
       1420;202312042320;    3;   2.4;  50;eor
       1420;202312042330;    3;   2.2;  50;eor
       1420;202312042340;    3;   2.1;  40;eor
       1420;202312042350;    3;   1.9;  50;eor
       1420;202312050000;    3;   2.2;  40;eor
       1420;202312050010;    3;   2.5;  40;eor
       1420;202312050020;    3;   2.2;  40;eor
       1420;202312050030;    3;   2.3;  40;eor
       1420;202312050040;    3;   2.3;  40;eor
       1420;202312050050;    3;   2.1;  40;eor
       1420;202312050100;    3;   1.9;  40;eor
       1420;202312050110;    3;   2.2;  30;eor
       1420;202312050120;    3;   2.5;  30;eor
       1420;202312050130;    3;   2.4;  40;eor
       1420;202312050140;    3;   2.2;  30;eor
       1420;202312050150;    3;   2.3;  40;eor
       1420;202312050200;    3;   2.4;  40;eor
       1420;202312050210;    3;   2.2;  40;eor
       1420;202312050220;    3;   2.1;  30;eor
       1420;202312050230;    3;   2.0;  50;eor
       1420;202312050240;    3;   2.0;  40;eor
       1420;202312050250;    3;   1.8;  40;eor
       1420;202312050300;    3;   2.1;  30;eor
       1420;202312050310;    3;   1.9;  30;eor
       1420;202312050320;    3;   2.2;  40;eor
       1420;202312050330;    3;   2.4;  30;eor
       1420;202312050340;    3;   2.6;  20;eor
       1420;202312050350;    3;   2.8;  40;eor
       1420;202312050400;    3;   2.3;  50;eor
       1420;202312050410;    3;   2.5;  40;eor
       1420;202312050420;    3;   2.4;  40;eor
       1420;202312050430;    3;   2.4;  40;eor
       1420;202312050440;    3;   2.1;  50;eor
       1420;202312050450;    3;   1.2;  90;eor
       1420;202312050500;    3;   1.7;  70;eor
       1420;202312050510;    3;   1.4;  80;eor
       1420;202312050520;    3;   1.0;  60;eor
       1420;202312050530;    3;   1.1;  60;eor
       1420;202312050540;    3;   0.9;  80;eor
       1420;202312050550;    3;   1.7;  10;eor
       1420;202312050600;    3;   2.1;  10;eor
       1420;202312050610;    3;   1.6;  50;eor
       1420;202312050620;    3;   2.1;  30;eor
       1420;202312050630;    3;   2.3;  40;eor
       1420;202312050640;    3;   2.2;  40;eor
       1420;202312050650;    3;   1.8;  50;eor
       1420;202312050700;    3;   1.1;  50;eor
       1420;202312050710;    3;   0.8; 270;eor
       1420;202312050720;    3;   2.1; 210;eor
       1420;202312050730;    3;   2.6; 210;eor
       1420;202312050740;    3;   3.0; 210;eor
       1420;202312050750;    3;   3.9; 200;eor
       1420;202312050800;    3;   4.4; 210;eor
       1420;202312050810;    3;   5.1; 210;eor
       1420;202312050820;    3;   5.5; 210;eor
       1420;202312050830;    3;   5.4; 200;eor
       1420;202312050840;    3;   4.9; 200;eor
       1420;202312050850;    3;   5.3; 200;eor
       1420;202312050900;    3;   5.0; 200;eor
       1420;202312050910;    3;   5.2; 200;eor
       1420;202312050920;    3;   5.4; 200;eor
       1420;202312050930;    3;   5.2; 200;eor
       1420;202312050940;    3;   5.6; 200;eor
       1420;202312050950;    3;   5.6; 200;eor
       1420;202312051000;    3;   5.2; 200;eor
       1420;202312051010;    3;   5.5; 200;eor
       1420;202312051020;    3;   6.0; 200;eor
       1420;202312051030;    3;   6.0; 200;eor
       1420;202312051040;    3;   6.3; 200;eor
       1420;202312051050;    3;   6.3; 200;eor
       1420;202312051100;    3;   6.5; 200;eor
       1420;202312051110;    3;   6.9; 200;eor
       1420;202312051120;    3;   7.0; 200;eor
       1420;202312051130;    3;   6.4; 200;eor
       1420;202312051140;    3;   6.9; 200;eor
       1420;202312051150;    3;   6.8; 200;eor
       1420;202312051200;    3;   6.4; 200;eor
       1420;202312051210;    3;   6.4; 200;eor
       1420;202312051220;    3;   6.2; 200;eor
       1420;202312051230;    3;   5.3; 200;eor
       1420;202312051240;    3;   5.3; 190;eor
       1420;202312051250;    3;   5.7; 200;eor
       1420;202312051300;    3;   6.1; 200;eor
       1420;202312051310;    3;   6.3; 200;eor
       1420;202312051320;    3;   6.7; 200;eor
       1420;202312051330;    3;   7.0; 200;eor
       1420;202312051340;    3;   7.3; 210;eor
       1420;202312051350;    3;   9.1; 220;eor
       1420;202312051400;    3;   8.3; 210;eor
       1420;202312051410;    3;   7.5; 210;eor
       1420;202312051420;    3;   7.4; 220;eor
       1420;202312051430;    3;   7.2; 220;eor
       1420;202312051440;    3;   7.8; 220;eor
       1420;202312051450;    3;   7.1; 220;eor
       1420;202312051500;    3;   6.1; 210;eor
       1420;202312051510;    3;   7.0; 220;eor
       1420;202312051520;    3;   6.0; 220;eor
       1420;202312051530;    3;   4.8; 220;eor
       1420;202312051540;    3;   4.3; 220;eor
       1420;202312051550;    3;   4.4; 210;eor
       1420;202312051600;    3;   4.8; 210;eor
       1420;202312051610;    3;   5.5; 210;eor
       1420;202312051620;    3;   6.6; 220;eor
       1420;202312051630;    3;   6.2; 220;eor
       1420;202312051640;    3;   6.0; 220;eor
       1420;202312051650;    3;   5.5; 220;eor
       1420;202312051700;    3;   5.7; 230;eor
       1420;202312051710;    3;   4.5; 220;eor
       1420;202312051720;    3;   4.1; 220;eor
       1420;202312051730;    3;   5.6; 220;eor
       1420;202312051740;    3;   5.6; 220;eor
       1420;202312051750;    3;   5.9; 220;eor
       1420;202312051800;    3;   6.2; 220;eor
       1420;202312051810;    3;   5.9; 220;eor
       1420;202312051820;    3;   4.7; 210;eor
       1420;202312051830;    3;   4.7; 210;eor
       1420;202312051840;    3;   5.0; 210;eor
       1420;202312051850;    3;   4.2; 210;eor
       1420;202312051900;    3;   4.7; 200;eor
       1420;202312051910;    3;   5.0; 200;eor
       1420;202312051920;    3;   4.7; 210;eor
       1420;202312051930;    3;   4.6; 210;eor
       1420;202312051940;    3;   4.5; 210;eor
       1420;202312051950;    3;   4.6; 210;eor
       1420;202312052000;    3;   4.8; 210;eor
       1420;202312052010;    3;   4.4; 210;eor
       1420;202312052020;    3;   4.2; 210;eor
       1420;202312052030;    3;   4.6; 200;eor
       1420;202312052040;    3;   5.7; 200;eor
       1420;202312052050;    3;   5.5; 200;eor
       1420;202312052100;    3;   5.1; 200;eor
       1420;202312052110;    3;   4.7; 210;eor
       1420;202312052120;    3;   4.9; 210;eor
       1420;202312052130;    3;   5.1; 210;eor
       1420;202312052140;    3;   5.6; 210;eor
       1420;202312052150;    3;   4.8; 210;eor
       1420;202312052200;    3;   4.6; 210;eor
       1420;202312052210;    3;   4.4; 210;eor
       1420;202312052220;    3;   4.2; 210;eor
       1420;202312052230;    3;   3.9; 210;eor
       1420;202312052240;    3;   3.8; 210;eor
       1420;202312052250;    3;   4.1; 210;eor
       1420;202312052300;    3;   4.4; 210;eor
       1420;202312052310;    3;   4.1; 210;eor
       1420;202312052320;    3;   3.5; 220;eor
       1420;202312052330;    3;   3.1; 220;eor
       1420;202312052340;    3;   3.1; 220;eor
       1420;202312052350;    3;   3.4; 210;eor
       1420;202312060000;    3;   3.3; 210;eor
       1420;202312060010;    3;   3.5; 210;eor
       1420;202312060020;    3;   3.8; 210;eor
       1420;202312060030;    3;   3.4; 210;eor
       1420;202312060040;    3;   3.3; 220;eor
       1420;202312060050;    3;   3.1; 220;eor
       1420;202312060100;    3;   2.8; 210;eor
       1420;202312060110;    3;   2.6; 210;eor
       1420;202312060120;    3;   2.2; 210;eor
       1420;202312060130;    3;   1.9; 210;eor
       1420;202312060140;    3;   2.2; 210;eor
       1420;202312060150;    3;   2.5; 210;eor
       1420;202312060200;    3;   2.5; 210;eor
       1420;202312060210;    3;   2.6; 210;eor
       1420;202312060220;    3;   2.1; 210;eor
       1420;202312060230;    3;   2.0; 210;eor
       1420;202312060240;    3;   2.1; 220;eor
       1420;202312060250;    3;   2.0; 210;eor
       1420;202312060300;    3;   2.1; 210;eor
       1420;202312060310;    3;   1.5; 210;eor
       1420;202312060320;    3;   1.7; 200;eor
       1420;202312060330;    3;   1.9; 200;eor
       1420;202312060340;    3;   1.7; 200;eor
       1420;202312060350;    3;   1.6; 200;eor
       1420;202312060400;    3;   1.1; 180;eor
       1420;202312060410;    3;   0.8; 170;eor
       1420;202312060420;    3;   1.2; 200;eor
       1420;202312060430;    3;   0.5; 190;eor
       1420;202312060440;    3;   0.5; 210;eor
       1420;202312060450;    3;   1.9; 210;eor
       1420;202312060500;    3;   2.4; 220;eor
       1420;202312060510;    3;   2.7; 230;eor
       1420;202312060520;    3;   3.5; 230;eor
       1420;202312060530;    3;   3.4; 230;eor
       1420;202312060540;    3;   3.3; 240;eor
       1420;202312060550;    3;   3.3; 250;eor
       1420;202312060600;    3;   3.5; 260;eor
       1420;202312060610;    3;   4.3; 300;eor
       1420;202312060620;    3;   3.1; 300;eor
       1420;202312060630;    3;   2.8; 300;eor
       1420;202312060640;    3;   3.6; 290;eor
       1420;202312060650;    3;   3.7; 310;eor
       1420;202312060700;    3;   4.0; 300;eor
       1420;202312060710;    3;   4.5; 300;eor
       1420;202312060720;    3;   3.7; 320;eor
       1420;202312060730;    3;   3.7; 290;eor
       1420;202312060740;    3;   3.9; 320;eor
       1420;202312060750;    3;   4.0; 310;eor
       1420;202312060800;    3;   2.8; 300;eor
       1420;202312060810;    3;   3.9; 290;eor
       1420;202312060820;    3;   5.1; 270;eor
       1420;202312060830;    3;   4.9; 270;eor
       1420;202312060840;    3;   4.5; 270;eor
       1420;202312060850;    3;   4.3; 280;eor
       1420;202312060900;    3;   4.1; 270;eor
       1420;202312060910;    3;   4.6; 270;eor
       1420;202312060920;    3;   4.3; 270;eor
       1420;202312060930;    3;   4.6; 270;eor
       1420;202312060940;    3;   4.2; 270;eor
       1420;202312060950;    3;   4.2; 270;eor
       1420;202312061000;    3;   4.1; 250;eor
       1420;202312061010;    3;   3.9; 250;eor
       1420;202312061020;    3;   4.5; 260;eor
       1420;202312061030;    3;   4.1; 260;eor
       1420;202312061040;    3;   3.9; 250;eor
       1420;202312061050;    3;   4.4; 260;eor
       1420;202312061100;    3;   4.1; 250;eor
       1420;202312061110;    3;   4.4; 260;eor
       1420;202312061120;    3;   4.4; 250;eor
       1420;202312061130;    3;   4.1; 250;eor
       1420;202312061140;    3;   3.6; 250;eor
       1420;202312061150;    3;   3.9; 240;eor
       1420;202312061200;    3;   4.4; 240;eor
       1420;202312061210;    3;   4.4; 240;eor
       1420;202312061220;    3;   4.2; 250;eor
       1420;202312061230;    3;   4.0; 250;eor
       1420;202312061240;    3;   3.5; 250;eor
       1420;202312061250;    3;   4.1; 240;eor
       1420;202312061300;    3;   3.7; 250;eor
       1420;202312061310;    3;   4.7; 270;eor
       1420;202312061320;    3;   4.6; 260;eor
       1420;202312061330;    3;   4.0; 260;eor
       1420;202312061340;    3;   4.2; 250;eor
       1420;202312061350;    3;   3.2; 240;eor
       1420;202312061400;    3;   3.3; 250;eor
       1420;202312061410;    3;   3.3; 240;eor
       1420;202312061420;    3;   3.0; 240;eor
       1420;202312061430;    3;   2.7; 250;eor
       1420;202312061440;    3;   3.5; 270;eor
       1420;202312061450;    3;   4.5; 260;eor
       1420;202312061500;    3;   4.9; 260;eor
       1420;202312061510;    3;   4.6; 270;eor
       1420;202312061520;    3;   4.2; 280;eor
       1420;202312061530;    3;   3.8; 290;eor
       1420;202312061540;    3;   2.7; 280;eor
       1420;202312061550;    3;   3.0; 260;eor
       1420;202312061600;    3;   3.2; 240;eor
       1420;202312061610;    3;   3.0; 250;eor
       1420;202312061620;    3;   2.6; 240;eor
       1420;202312061630;    3;   2.6; 240;eor
       1420;202312061640;    3;   2.6; 240;eor
       1420;202312061650;    3;   2.9; 250;eor
       1420;202312061700;    3;   2.8; 240;eor
       1420;202312061710;    3;   3.1; 240;eor
       1420;202312061720;    3;   3.0; 250;eor
       1420;202312061730;    3;   3.4; 250;eor
       1420;202312061740;    3;   3.5; 250;eor
       1420;202312061750;    3;   3.8; 250;eor
       1420;202312061800;    3;   3.7; 240;eor
       1420;202312061810;    3;   3.5; 240;eor
       1420;202312061820;    3;   3.3; 250;eor
       1420;202312061830;    3;   3.8; 250;eor
       1420;202312061840;    3;   4.0; 250;eor
       1420;202312061850;    3;   3.5; 240;eor
       1420;202312061900;    3;   4.1; 250;eor
       1420;202312061910;    3;   4.4; 250;eor
       1420;202312061920;    3;   4.7; 250;eor
       1420;202312061930;    3;   3.7; 250;eor
       1420;202312061940;    3;   4.6; 260;eor
       1420;202312061950;    3;   4.7; 240;eor
       1420;202312062000;    3;   4.9; 240;eor
       1420;202312062010;    3;   4.4; 240;eor
       1420;202312062020;    3;   4.5; 240;eor
       1420;202312062030;    3;   4.1; 250;eor
       1420;202312062040;    3;   4.5; 250;eor
       1420;202312062050;    3;   4.1; 240;eor
       1420;202312062100;    3;   4.3; 250;eor
       1420;202312062110;    3;   4.3; 240;eor
