STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor;STATIONS_ID_wind;  QN_wind;FF_10;DD_10;eor_wind;STATIONS_ID_precip;  QN_precip;RWS_DAU_10;RWS_10;RWS_IND_10;eor_precip
1420;2025-03-23 13:30:00;2;992.9;16.2;17.8;52.6;6.5;eor;1420;2;2.9;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 13:40:00;2;993.0;16.2;17.9;53.7;6.8;eor;1420;2;2.8;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 13:50:00;2;993.0;16.4;18.1;53.5;6.9;eor;1420;2;2.9;250;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:00:00;2;993.0;16.8;18.4;55.8;7.9;eor;1420;2;3.3;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:10:00;2;993.0;17.0;19.6;52.8;7.3;eor;1420;2;2.9;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:20:00;2;993.0;17.3;20.5;50.6;7.0;eor;1420;2;3.2;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:30:00;2;993.0;17.4;20.7;51.0;7.2;eor;1420;2;2.2;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:40:00;2;993.1;17.7;20.6;52.0;7.7;eor;1420;2;2.3;210;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 14:50:00;2;993.1;16.6;18.5;55.3;7.6;eor;1420;2;2.8;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:00:00;2;993.2;16.0;16.8;57.0;7.5;eor;1420;2;2.2;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:10:00;2;993.3;15.9;16.2;57.1;7.4;eor;1420;2;3.5;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:20:00;2;993.4;15.9;16.1;57.1;7.4;eor;1420;2;6.0;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:30:00;2;993.5;15.9;16.0;56.2;7.2;eor;1420;2;5.5;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:40:00;2;993.5;15.9;16.0;55.8;7.1;eor;1420;2;5.7;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 15:50:00;2;993.5;15.9;15.7;54.8;6.8;eor;1420;2;5.0;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:00:00;2;993.5;16.0;15.6;55.5;7.1;eor;1420;2;4.0;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:10:00;2;993.7;15.9;15.4;54.7;6.8;eor;1420;2;3.2;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:20:00;2;993.7;15.9;15.3;55.3;7.0;eor;1420;2;3.4;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:30:00;2;993.8;15.9;15.2;56.1;7.2;eor;1420;2;3.7;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:40:00;2;993.9;15.8;15.0;56.2;7.1;eor;1420;2;3.2;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 16:50:00;2;994.0;15.7;14.8;57.9;7.4;eor;1420;2;2.8;230;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 17:00:00;2;994.1;15.7;14.6;57.8;7.4;eor;1420;2;2.5;240;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 17:10:00;2;994.3;15.1;14.5;58.6;7.1;eor;1420;2;2.2;270;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 17:20:00;2;994.3;14.1;13.6;65.7;7.8;eor;1420;2;3.6;310;eor;1420;2;4;0.0;1;eor
1420;2025-03-23 17:30:00;2;994.4;13.4;13.1;72.3;8.5;eor;1420;2;3.7;340;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 17:40:00;2;994.4;13.1;12.8;75.4;8.9;eor;1420;2;3.3;10;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 17:50:00;2;994.6;13.2;12.8;75.7;9.0;eor;1420;2;3.1;20;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:00:00;2;994.7;13.3;12.8;76.8;9.3;eor;1420;2;3.5;30;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:10:00;2;994.9;13.0;12.6;79.2;9.5;eor;1420;2;3.3;40;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:20:00;2;995.1;12.8;12.3;81.4;9.7;eor;1420;2;3.0;50;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:30:00;2;995.3;12.7;12.4;80.5;9.4;eor;1420;2;2.8;40;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:40:00;2;995.5;12.4;12.2;82.3;9.5;eor;1420;2;2.9;40;eor;1420;2;0;0.0;0;eor
1420;2025-03-23 18:50:00;2;995.7;12.5;12.1;81.4;9.4;eor;1420;2;2.3;10;eor;1420;2;0;0.0;0;eor
